episode,timestamp,elapsed_time_s,curriculum_level,episode_reward,episode_length,tumble_initiated,tumble_recovered,recovery_steps,disturbance_intensity,disturbance_type,rolling_10_reward,rolling_10_recovery_rate,rolling_50_recovery_rate
168,1763278463.8733575,8530.318393468857,2,8098.577673,600,1,1,22,1.4474308123509203,unknown,10506.6092748,100.0,100.0
169,1763278513.777706,8580.22274184227,2,8321.261532,600,1,1,21,1.4926816650782444,unknown,9304.573790499999,100.0,100.0
170,1763278563.5852659,8630.030301809311,2,6348.278902,600,1,1,6,1.4181389284984418,unknown,7652.3336334000005,100.0,100.0
171,1763278615.1485636,8681.593599557877,2,23061.613536,600,1,1,20,1.4127529147339961,unknown,9574.1296718,100.0,100.0
172,1763278664.9548855,8731.399921417236,2,7589.945706,600,1,1,14,1.447297817169737,unknown,10306.1442117,100.0,100.0
173,1763278714.9519525,8781.396988391876,2,1194.817714,600,1,1,19,1.1748948733622642,unknown,9393.9904638,100.0,100.0
174,1763278764.8687909,8831.313826799393,2,-8277.270784,600,1,1,27,1.4545173959170061,unknown,8379.9165974,100.0,100.0
175,1763278816.4555688,8882.900604724884,2,8955.372192,600,1,1,9,1.1030458089408053,unknown,8941.5644502,100.0,100.0
176,1763278866.7741842,8933.219220161438,2,4621.768642,600,1,1,26,1.223396387503809,unknown,8013.069719199999,100.0,100.0
177,1763278916.735897,8983.180932998657,2,3984.746423,600,1,1,12,1.4057127301208374,unknown,6389.911153600001,100.0,100.0
178,1763278933.9339373,9000.37897324562,2,-7194.158657,80,1,0,0,1.360523436004171,unknown,4860.6375206,90.0,98.0
179,1763278985.598318,9052.043354034424,2,5731.665984,600,1,1,23,1.2818022372177476,unknown,4601.6779658000005,90.0,98.0
180,1763279035.5679343,9102.012970209122,2,13175.47393,600,1,1,14,1.3021812630269636,unknown,5284.3974686,90.0,98.0
181,1763279085.614525,9152.059561014175,2,-1080.828403,600,1,1,31,1.1905126641673738,unknown,2870.1532747,90.0,98.0
182,1763279137.2262344,9203.671270370483,2,17357.931782,600,1,1,17,1.1319230942612977,unknown,3846.9518823000008,90.0,98.0
183,1763279187.3917751,9253.836811065674,2,9417.151078,600,1,1,12,1.3783197258848543,unknown,4669.1852187,90.0,98.0
184,1763279237.208345,9303.65338087082,2,-653.898639,600,1,1,1,1.3993978213615619,unknown,5431.522433200001,90.0,98.0
185,1763279287.0134869,9353.45852279663,2,18392.279778,600,1,1,18,1.4328834641923573,unknown,6375.2131918,90.0,98.0
186,1763279338.8205504,9405.26558637619,2,8586.192007,600,1,1,21,1.35369907422151,unknown,6771.655528300001,90.0,98.0
187,1763279388.8424115,9455.287447452545,2,16293.326379,600,1,1,20,1.2482441794075507,unknown,8002.513523899999,90.0,98.0
188,1763279438.8341038,9505.279139757156,2,7827.608747,600,1,1,19,1.4727264851344264,unknown,9504.690264300003,100.0,98.0
189,1763279490.460068,9556.90510392189,2,23546.550138,600,1,1,19,1.45723920959042,unknown,11286.1786797,100.0,98.0
190,1763279540.2570803,9606.702116250992,2,17269.341445,600,1,1,17,1.1466197285492932,unknown,11695.5654312,100.0,98.0
191,1763279590.3120775,9656.757113456726,2,4013.723776,600,1,1,28,1.4552722242738516,unknown,12205.020649099999,100.0,98.0
192,1763279640.148194,9706.593230009079,2,-3969.54545,600,1,1,24,1.3747356245535869,unknown,10072.2729259,100.0,98.0
193,1763279691.6117978,9758.056833744049,2,20534.648731,600,1,1,20,1.3376965102884477,unknown,11184.022691199998,100.0,98.0
194,1763279741.4729426,9807.917978525162,2,17889.310096,600,1,1,18,1.3573227822257383,unknown,13038.3435647,100.0,98.0
195,1763279791.5291865,9857.974222421646,2,8517.8281,600,1,1,24,1.4044497144287513,unknown,12050.8983969,100.0,98.0
196,1763279843.0071952,9909.452231168747,2,20423.20722,600,1,1,19,1.123540570264917,unknown,13234.5999182,100.0,98.0
197,1763279893.0349822,9959.480018138885,2,7368.112631,600,1,1,31,1.478400073114662,unknown,12342.078543399999,100.0,98.0
198,1763279942.8809023,10009.325938224792,2,5536.297466,600,1,1,17,1.1976315981314585,unknown,12112.947415300001,100.0,98.0
199,1763279994.4379392,10060.882975101471,2,19616.595988,600,1,1,19,1.352195565947375,unknown,11719.952000300002,100.0,98.0
200,1763280045.1216087,10111.56664466858,2,-1892.695014,600,1,1,22,1.406745901307698,unknown,9803.7483544,100.0,98.0
201,1763280095.315306,10161.760341882706,2,7909.871627,600,1,1,16,1.3733797501044003,unknown,10193.363139500001,100.0,98.0
202,1763280145.3929825,10211.838018417358,2,11.493684,600,1,1,25,1.4901318910815238,unknown,10591.467052900001,100.0,98.0
203,1763280197.0165012,10263.461537122726,2,9203.121026,600,1,1,15,1.2938652199244511,unknown,9458.3142824,100.0,98.0
204,1763280246.9451306,10313.390166521072,2,5387.810758,600,1,1,4,1.4418135553800928,unknown,8208.164348600001,100.0,98.0
205,1763280297.0276966,10363.472732543945,2,11865.827074,600,1,1,29,1.4147819118659586,unknown,8542.964246,100.0,98.0
206,1763280348.7229705,10415.168006420135,2,18099.044431,600,1,1,17,1.354781988644457,unknown,8310.547967100001,100.0,98.0
207,1763280398.6967692,10465.141805171967,2,18127.537005,600,1,1,18,1.158252235227943,unknown,9386.4904045,100.0,98.0
208,1763280448.7196712,10515.164707183838,2,477.827102,600,1,1,19,1.1116617166747387,unknown,8880.643368100002,100.0,98.0
209,1763280498.7863746,10565.231410503387,2,839.368425,600,1,1,0,1.1753113736313288,unknown,7002.920611799998,100.0,98.0
210,1763280550.502687,10616.947722911835,2,20406.947319,600,1,1,18,1.1606700622957504,unknown,9232.8848451,100.0,98.0
211,1763280600.5590732,10667.00410914421,2,4243.072826,600,1,1,21,1.1064260013177472,unknown,8866.204965,100.0,98.0
212,1763280650.7841465,10717.229182481766,2,3386.123943,600,1,1,2,1.2072286440090199,unknown,9203.6679909,100.0,98.0
213,1763280702.3951814,10768.840217351913,2,15474.54197,600,1,1,17,1.2765416827937928,unknown,9830.8100853,100.0,98.0
214,1763280752.327981,10818.773016929626,2,16152.066323,600,1,1,17,1.307269801901742,unknown,10907.235641800002,100.0,98.0
215,1763280802.4126108,10868.85764670372,2,4485.072145,600,1,1,12,1.416612892624474,unknown,10169.1601489,100.0,98.0
216,1763280854.1217613,10920.56679725647,2,7910.674414,600,1,1,22,1.2410237501072616,unknown,9150.323147199999,100.0,98.0
217,1763280903.9904368,10970.435472726822,2,7984.689242,600,1,1,27,1.1991610309291092,unknown,8136.038370899999,100.0,98.0
218,1763280953.8951604,11020.340196371078,2,21819.589281,600,1,1,20,1.202394256647049,unknown,10270.2145888,100.0,98.0
219,1763281003.6843092,11070.129345178604,2,21425.339633,600,1,1,19,1.1453062182219123,unknown,12328.8117096,100.0,98.0
220,1763281055.3704278,11121.815463781357,2,19700.091159,600,1,1,19,1.3488194193940375,unknown,12258.1260936,100.0,98.0
221,1763281105.571869,11172.016904830933,2,9770.194174,600,1,1,9,1.1816361582935655,unknown,12810.8382284,100.0,98.0
222,1763281155.3976746,11221.842710494995,2,2731.679458,600,1,1,17,1.1700764704546343,unknown,12745.393779900001,100.0,98.0
223,1763281207.0781388,11273.523174762726,2,5834.601891,600,1,1,14,1.3637006373481044,unknown,11781.399771999999,100.0,98.0
224,1763281257.1491709,11323.594206809998,2,2326.55619,600,1,1,21,1.1193768250303937,unknown,10398.848758700002,100.0,98.0
225,1763281307.468638,11373.913673877716,2,12645.218878,600,1,1,22,1.3542216059614116,unknown,11214.863432000002,100.0,98.0
226,1763281357.8300958,11424.275131702423,2,2405.266093,600,1,1,23,1.4626392917338342,unknown,10664.3225999,100.0,98.0
227,1763281409.8599477,11476.304983615875,2,16078.020987,600,1,1,18,1.4461528422441565,unknown,11473.655774399998,100.0,98.0
228,1763281459.7353303,11526.180366277695,2,1617.993266,600,1,1,24,1.4754958783609364,unknown,9453.4961729,100.0,100.0
229,1763281509.8237379,11576.268773794174,2,11957.624419,600,1,1,19,1.4181211011421664,unknown,8506.7246515,100.0,100.0
230,1763281561.4984667,11627.943502664566,2,23684.171245,600,1,1,20,1.4998519635609062,unknown,8905.1326601,100.0,100.0
231,1763281611.6072953,11678.052331209183,2,7363.316335,600,1,1,17,1.3921498441831546,unknown,8664.4448762,100.0,100.0
232,1763281661.45209,11727.897125959396,2,17703.484738,600,1,1,18,1.154883822236358,unknown,10161.6254042,100.0,100.0
233,1763281713.4828975,11779.927933454514,2,3976.062618,600,1,1,4,1.2192218510049913,unknown,9975.771476899998,100.0,100.0
234,1763281763.6452837,11830.090319633484,2,3283.483231,600,1,1,2,1.1323940081371142,unknown,10071.464181,100.0,100.0
235,1763281813.6368117,11880.081847667694,2,10622.627447,600,1,1,30,1.354217264284454,unknown,9869.205037900001,100.0,100.0
236,1763281863.9116173,11930.356653213501,2,-10015.893426,600,1,1,26,1.3901943252723084,unknown,8627.089086000002,100.0,100.0
237,1763281915.6407027,11982.085738658905,2,16023.528776,600,1,1,17,1.3876592148376843,unknown,8621.6398649,100.0,100.0
238,1763281965.6961753,12032.141211271286,2,7630.071165,600,1,1,22,1.2163328543581042,unknown,9222.8476548,100.0,100.0
239,1763282015.5306678,12081.975703716278,2,20912.667911,600,1,1,19,1.480899836886818,unknown,10118.352004,100.0,100.0
240,1763282067.100161,12133.54519701004,2,4715.772347,600,1,1,5,1.4526021774539604,unknown,8221.5121142,100.0,100.0
241,1763282117.1307113,12183.57574725151,2,6909.385595,600,1,1,20,1.1938575192872598,unknown,8176.119040200001,100.0,100.0
242,1763282167.2693906,12233.714426517487,2,-439.9657,600,1,1,28,1.1268991967308095,unknown,6361.7739964,100.0,100.0
243,1763282217.0926108,12283.537646770477,2,5430.017725,600,1,1,24,1.371391937107738,unknown,6507.1695071,100.0,100.0
244,1763282268.7243257,12335.16936159134,2,18591.520258,600,1,1,19,1.277693066462022,unknown,8037.9732098,100.0,100.0
245,1763282318.7668304,12385.211866378784,2,10828.613409,600,1,1,12,1.2253498071000628,unknown,8058.571806,100.0,100.0
246,1763282368.5666597,12435.011695623398,2,18833.03538,600,1,1,18,1.4111480218619825,unknown,10943.4646866,100.0,100.0
247,1763282420.0836449,12486.528680801392,2,18096.169138,600,1,1,17,1.3292831259706082,unknown,11150.7287228,100.0,100.0
248,1763282469.969396,12536.414432048798,2,141.715429,600,1,1,30,1.4521672381260833,unknown,10401.893149200001,100.0,100.0
249,1763282520.0995033,12586.54453921318,2,9115.346686,600,1,1,29,1.3035429600598976,unknown,9222.161026700001,100.0,100.0
250,1763282569.8078663,12636.252902269363,2,2241.557461,600,1,1,4,1.2076618871159435,unknown,8974.7395381,100.0,100.0
251,1763282621.7419088,12688.18694472313,2,7866.049267,600,1,1,17,1.1228161024839058,unknown,9070.405905299998,100.0,100.0
252,1763282671.5527873,12737.997823238373,2,21403.655674,600,1,1,19,1.302599363319649,unknown,11254.768042700001,100.0,100.0
253,1763282721.3578184,12787.802854299545,2,2799.532808,600,1,1,24,1.1709345122964583,unknown,10991.719551,100.0,100.0
254,1763282773.1296973,12839.574733257294,2,15318.400072,600,1,1,17,1.4739528748008999,unknown,10664.4075324,100.0,100.0
255,1763282823.2217698,12889.666805744171,2,1469.108933,600,1,1,31,1.2488237926100996,unknown,9728.4570848,100.0,100.0
256,1763282873.174488,12939.619524002075,2,20839.803812,600,1,1,19,1.3859249934226725,unknown,9929.133928,100.0,100.0
257,1763282924.7200246,12991.165060520172,2,5968.535955,600,1,1,12,1.404541172116717,unknown,8716.3706097,100.0,100.0
258,1763282974.8326886,13041.27772450447,2,654.640022,600,1,1,27,1.2638511384529398,unknown,8767.663069000002,100.0,100.0
259,1763283025.0526004,13091.497636318207,2,5059.184732,600,1,1,30,1.4410052148964618,unknown,8362.0468736,100.0,100.0
260,1763283074.9973233,13141.44235920906,2,19100.567239,600,1,1,18,1.1984269517871344,unknown,10047.947851399998,100.0,100.0
261,1763283126.834333,13193.27936887741,2,19906.621369,600,1,1,18,1.1427143189870095,unknown,11252.005061599999,100.0,100.0
262,1763283176.8091981,13243.254234075546,2,8614.483017,600,1,1,23,1.2007930697224385,unknown,9973.0877959,100.0,100.0
263,1763283226.852589,13293.297624826431,2,567.649384,600,1,1,0,1.1014800166507956,unknown,9749.8994535,100.0,100.0
264,1763283278.5064785,13344.951514482498,2,6266.453838,600,1,1,25,1.2350055264129078,unknown,8844.7048301,100.0,100.0
265,1763283328.4567254,13394.901761293411,2,8037.152983,600,1,1,24,1.265842643447128,unknown,9501.5092351,100.0,100.0
266,1763283378.4395838,13444.88461971283,2,18481.696466,600,1,1,18,1.319604887900156,unknown,9265.698500499999,100.0,100.0
267,1763283428.3305156,13494.77555155754,2,8045.36852,600,1,1,21,1.4092549317869687,unknown,9473.381757,100.0,100.0
268,1763283480.0069814,13546.452017307281,2,-17.137074,600,1,1,2,1.2223921126514519,unknown,9406.204047399999,100.0,100.0
269,1763283529.86855,13596.313585996628,2,19899.886541,600,1,1,18,1.1716603550841687,unknown,10890.2742283,100.0,100.0
270,1763283580.1283953,13646.573431253433,2,2822.817167,600,1,1,28,1.2319989168393475,unknown,9262.499221099999,100.0,100.0
271,1763283632.0717494,13698.516785383224,2,1730.422458,600,1,1,1,1.1018322410093664,unknown,7444.879330000001,100.0,100.0
272,1763283682.303342,13748.748378038406,2,13591.130176,600,1,1,25,1.4705030257784306,unknown,7942.5440459,100.0,100.0
273,1763283732.382862,13798.827898025513,2,23246.662156,600,1,1,21,1.4827867557285384,unknown,10210.445323100002,100.0,100.0
274,1763283784.2954144,13850.740450382233,2,727.620173,600,1,1,21,1.466455905958456,unknown,9656.5619566,100.0,100.0
275,1763283834.135848,13900.580883979797,2,17112.94979,600,1,1,18,1.3264171889986502,unknown,10564.1416373,100.0,100.0
276,1763283883.967241,13950.412276983261,2,-669.198273,600,1,1,26,1.1599486174879359,unknown,8649.0521634,100.0,100.0
277,1763283933.9108956,14000.355931520462,2,18948.832103,600,1,1,19,1.1405633263375448,unknown,9739.3985217,100.0,100.0
278,1763283985.7393093,14052.184345245361,2,11339.490905,600,1,1,16,1.386072629833787,unknown,10875.061319599998,100.0,100.0
279,1763284035.6262324,14102.071268320084,2,23068.721218,600,1,1,20,1.2080095511509443,unknown,11191.944787299999,100.0,100.0
280,1763284085.5673208,14152.012356758118,2,-1335.142521,600,1,1,1,1.3043432098909606,unknown,10776.1488185,100.0,100.0
281,1763284137.3296988,14203.774734735489,2,6274.098714,600,1,1,8,1.2024161521368417,unknown,11230.5164441,100.0,100.0
282,1763284187.2030354,14253.648071289062,2,20894.247196,600,1,1,19,1.1078882306290387,unknown,11960.828146099999,100.0,100.0
283,1763284237.2759924,14303.721028327942,2,16823.823628,600,1,1,17,1.2787468720230009,unknown,11318.544293299998,100.0,100.0
284,1763284287.3642185,14353.809254407883,2,4713.048434,600,1,1,21,1.2185076555141054,unknown,11717.0871194,100.0,100.0
285,1763284338.9434614,14405.3884973526,2,2804.21759,600,1,1,19,1.222655083880647,unknown,10286.2138994,100.0,100.0
286,1763284388.9078677,14455.352903604507,2,6340.68197,600,1,1,18,1.482809961520501,unknown,10987.2019237,100.0,100.0
287,1763284438.786623,14505.231658935547,2,3283.856936,600,1,1,21,1.1145658728530523,unknown,9420.704407,100.0,100.0
288,1763284490.6474097,14557.092445611954,2,-4760.482247,600,1,1,24,1.200378942415525,unknown,7810.707091799998,100.0,100.0
289,1763284540.5850346,14607.03007054329,2,17510.902686,600,1,1,17,1.294521314895487,unknown,7254.925238599999,100.0,100.0
290,1763284590.6601536,14657.105189561844,2,3991.29581,600,1,1,9,1.4644248773727526,unknown,7787.569071700001,100.0,100.0
291,1763284640.5283418,14706.97337770462,2,-1080.172071,600,1,1,21,1.4394811577685793,unknown,7052.141993199999,100.0,100.0
292,1763284692.1718986,14758.616934537888,2,13547.464114,600,1,1,10,1.118783385480522,unknown,6317.463685000001,100.0,100.0
293,1763284742.1162767,14808.561312675476,2,10425.509023,600,1,1,12,1.1015885587586305,unknown,5677.6322245,100.0,100.0
294,1763284792.1495464,14858.59458231926,2,-3317.69844,600,1,1,29,1.3705320046566258,unknown,4874.5575371,100.0,100.0
295,1763284843.9083421,14910.35337805748,2,5177.575542,600,1,1,6,1.3568109640592483,unknown,5111.8933323,100.0,100.0
296,1763284893.924368,14960.369403839111,2,17899.26754,600,1,1,18,1.384119349313703,unknown,6267.7518893,100.0,100.0
297,1763284943.7335646,15010.178600549698,2,4793.661937,600,1,1,15,1.125372904776684,unknown,6418.7323894,100.0,100.0
298,1763284995.2831955,15061.728231430054,2,8840.066792,600,1,1,8,1.3856997992964202,unknown,7778.787293300001,100.0,100.0
299,1763285045.210974,15111.65600991249,2,9953.396108,600,1,1,13,1.2508261837165455,unknown,7023.036635500001,100.0,100.0
300,1763285095.0495055,15161.494541406631,2,22120.145012,600,1,1,19,1.2193828622715053,unknown,8835.921555699999,100.0,100.0
301,1763285145.0674913,15211.512527227402,2,7.403913,600,1,1,24,1.3888624809613337,unknown,8944.6791541,100.0,100.0
302,1763285196.7313817,15263.176417589188,2,-5525.880657,600,1,1,24,1.2008950518789043,unknown,7037.344676999999,100.0,100.0
303,1763285246.6593034,15313.10433936119,2,16598.442724,600,1,1,17,1.2528594003559665,unknown,7654.638047099998,100.0,100.0
304,1763285296.46679,15362.91182589531,2,3524.906054,600,1,1,4,1.3944718650387748,unknown,8338.898496500002,100.0,100.0
305,1763285348.3992593,15414.84429526329,2,22975.942715,600,1,1,19,1.2260451058141186,unknown,10118.7352138,100.0,100.0
306,1763285398.495834,15464.940870046616,2,6226.034738,600,1,1,24,1.4232590670711451,unknown,8951.4119336,100.0,100.0
307,1763285448.6530018,15515.098037719727,2,19604.667485,600,1,1,18,1.153883155749457,unknown,10432.5124884,100.0,100.0
308,1763285498.6617053,15565.106741189957,2,7871.996555,600,1,1,15,1.1659125391432839,unknown,10335.7054647,100.0,100.0
309,1763285550.4293487,15616.874384641647,2,7236.161495,600,1,1,7,1.3362661457485796,unknown,10063.9820034,100.0,100.0
310,1763285600.4966464,15666.941682338715,2,3216.073532,600,1,1,3,1.1146057941664818,unknown,8173.5748554,100.0,100.0
311,1763285650.549292,15716.994328022003,2,2188.168158,600,1,1,23,1.40447667078806,unknown,8391.6512799,100.0,100.0
312,1763285702.5868037,15769.031839609146,2,9202.666882,600,1,1,8,1.484753457901992,unknown,9864.5060338,100.0,100.0
313,1763285752.7304974,15819.175533294678,2,10302.447639,600,1,1,24,1.1838725652259163,unknown,9234.9065253,100.0,100.0
314,1763285802.772379,15869.217414855957,2,11534.155017,600,1,1,15,1.1075394253139437,unknown,10035.8314216,100.0,100.0
315,1763285854.4020085,15920.847044467926,2,21224.46745,600,1,1,20,1.1332653120621488,unknown,9860.683895099999,100.0,100.0
316,1763285904.2292917,15970.674327611923,2,5399.121008,600,1,1,21,1.100756040631423,unknown,9777.9925221,100.0,100.0
317,1763285954.419063,16020.864099025726,2,10539.768486,600,1,1,14,1.436817756239216,unknown,8871.502622200001,100.0,100.0
318,1763286004.3908775,16070.835913419724,2,2888.485384,600,1,1,30,1.435464068511439,unknown,8373.1515051,100.0,100.0
319,1763286056.2278872,16122.672923088074,2,109.48127,600,1,1,22,1.3110372931735261,unknown,7660.483482600001,100.0,100.0
320,1763286106.3121572,16172.757193088531,2,11761.976932,600,1,1,24,1.2861013855762058,unknown,8515.073822600001,100.0,100.0
321,1763286156.5818264,16223.026862382889,2,-986.589896,600,1,1,0,1.1313828810703102,unknown,8197.598017200002,100.0,100.0
322,1763286208.2639575,16274.708993434906,2,6594.995399,600,1,1,22,1.2217160653182404,unknown,7936.830868900001,100.0,100.0
323,1763286258.243848,16324.688884019852,2,9653.885148,600,1,1,17,1.3943898862043929,unknown,7871.974619800001,100.0,100.0
324,1763286308.354652,16374.799687862396,2,6355.315789,600,1,1,23,1.2197380054952571,unknown,7354.090697,100.0,100.0
325,1763286358.4665956,16424.911631584167,2,3987.85402,600,1,1,5,1.4106679216660107,unknown,5630.429354,100.0,100.0
326,1763286410.1167643,16476.56180024147,2,6978.360427,600,1,1,15,1.3670081530299993,unknown,5788.3532958999995,100.0,100.0
327,1763286459.9794774,16526.424513339996,2,16415.164634,600,1,1,17,1.3375303929747284,unknown,6375.892910699999,100.0,100.0
328,1763286509.8500643,16576.295100212097,2,10456.147837,600,1,1,14,1.3983043025476043,unknown,7132.659156,100.0,100.0
329,1763286562.3400042,16628.785040140152,2,9044.712012,600,1,1,6,1.1690995811029097,unknown,8026.1822302,100.0,100.0
330,1763286612.2671537,16678.712189674377,2,5542.314178,600,1,1,21,1.4349157083630346,unknown,7404.215954800001,100.0,100.0
331,1763286662.2045283,16728.649564266205,2,3526.497344,600,1,1,14,1.3528378998981165,unknown,7855.5246788,100.0,100.0
332,1763286713.9579334,16780.40296936035,2,18092.879645,600,1,1,19,1.2389453484824209,unknown,9005.313103400002,100.0,100.0
333,1763286763.739258,16830.184293985367,2,6107.434488,600,1,1,26,1.1278300206688017,unknown,8650.668037399999,100.0,100.0
334,1763286813.5676186,16880.012654542923,2,4336.020304,600,1,1,5,1.1722940917630862,unknown,8448.7384889,100.0,100.0
335,1763286863.5866141,16930.031650066376,2,18831.277437,600,1,1,18,1.169404636961074,unknown,9933.0808306,100.0,100.0
